instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time_category
1554,2011-03-10,Spring,2011,3,2,0,Thu,1,Light Snow/Rain,0.34,0.3182,0.0,0.2537,0,1,1,Malam (21–04)
1555,2011-03-10,Spring,2011,3,5,0,Thu,1,Light Snow/Rain,0.36,0.3485,0.0,0.194,1,2,3,Pagi (05–11)
1556,2011-03-10,Spring,2011,3,6,0,Thu,1,Light Snow/Rain,0.36,0.3333,0.0,0.3284,0,12,12,Pagi (05–11)
1557,2011-03-10,Spring,2011,3,7,0,Thu,1,Light Snow/Rain,0.38,0.3939,0.0,0.2239,1,36,37,Pagi (05–11)
1558,2011-03-10,Spring,2011,3,8,0,Thu,1,Light Snow/Rain,0.38,0.3939,0.0,0.2836,1,43,44,Pagi (05–11)
1559,2011-03-10,Spring,2011,3,9,0,Thu,1,Light Snow/Rain,0.4,0.4091,0.0,0.2239,1,23,24,Pagi (05–11)
1560,2011-03-10,Spring,2011,3,10,0,Thu,1,Light Snow/Rain,0.4,0.4091,0.0,0.1642,0,17,17,Pagi (05–11)
1561,2011-03-10,Spring,2011,3,11,0,Thu,1,Light Snow/Rain,0.4,0.4091,0.0,0.2537,6,5,11,Pagi (05–11)
1562,2011-03-10,Spring,2011,3,12,0,Thu,1,Light Snow/Rain,0.42,0.4242,0.0,0.2239,4,30,34,Siang (12–16)
1563,2011-03-10,Spring,2011,3,13,0,Thu,1,Light Snow/Rain,0.42,0.4242,0.0,0.2239,1,11,12,Siang (12–16)
1564,2011-03-10,Spring,2011,3,14,0,Thu,1,Light Snow/Rain,0.44,0.4394,0.0,0.2985,0,12,12,Siang (12–16)
1565,2011-03-10,Spring,2011,3,15,0,Thu,1,Light Snow/Rain,0.44,0.4394,0.0,0.2239,3,11,14,Siang (12–16)
1566,2011-03-10,Spring,2011,3,16,0,Thu,1,Light Snow/Rain,0.42,0.4242,0.0,0.2537,1,20,21,Siang (12–16)
1567,2011-03-10,Spring,2011,3,17,0,Thu,1,Misty,0.44,0.4394,0.0,0.3881,2,109,111,Sore (17–20)
1568,2011-03-10,Spring,2011,3,18,0,Thu,1,Light Snow/Rain,0.44,0.4394,0.0,0.3582,2,80,82,Sore (17–20)
1569,2011-03-10,Spring,2011,3,19,0,Thu,1,Light Snow/Rain,0.44,0.4394,0.0,0.5821,5,51,56,Sore (17–20)
1570,2011-03-10,Spring,2011,3,20,0,Thu,1,Light Snow/Rain,0.36,0.3333,0.0,0.3284,9,29,38,Sore (17–20)
1571,2011-03-10,Spring,2011,3,21,0,Thu,1,Light Snow/Rain,0.36,0.3485,0.0,0.2239,1,27,28,Malam (21–04)
1572,2011-03-10,Spring,2011,3,22,0,Thu,1,Misty,0.34,0.3333,0.0,0.1343,4,30,34,Malam (21–04)
1573,2011-03-10,Spring,2011,3,23,0,Thu,1,Light Snow/Rain,0.34,0.3485,0.0,0.0896,1,26,27,Malam (21–04)
1574,2011-03-11,Spring,2011,3,0,0,Fri,1,Misty,0.34,0.3485,1.0,0.0896,0,6,6,Malam (21–04)
1575,2011-03-11,Spring,2011,3,1,0,Fri,1,Light Snow/Rain,0.34,0.3485,1.0,0.1045,0,8,8,Malam (21–04)
1576,2011-03-11,Spring,2011,3,2,0,Fri,1,Light Snow/Rain,0.34,0.3485,1.0,0.1045,2,3,5,Malam (21–04)
1577,2011-03-11,Spring,2011,3,3,0,Fri,1,Misty,0.32,0.3333,0.93,0.0896,0,2,2,Malam (21–04)
1578,2011-03-11,Spring,2011,3,5,0,Fri,1,Clear,0.3,0.2879,0.81,0.2239,1,6,7,Pagi (05–11)
1579,2011-03-11,Spring,2011,3,6,0,Fri,1,Clear,0.26,0.2424,0.81,0.2836,1,31,32,Pagi (05–11)
1580,2011-03-11,Spring,2011,3,7,0,Fri,1,Clear,0.26,0.2576,0.7,0.194,10,104,114,Pagi (05–11)
1581,2011-03-11,Spring,2011,3,8,0,Fri,1,Clear,0.28,0.2727,0.7,0.2537,15,244,259,Pagi (05–11)
1582,2011-03-11,Spring,2011,3,9,0,Fri,1,Misty,0.3,0.2879,0.61,0.2836,13,143,156,Pagi (05–11)
1583,2011-03-11,Spring,2011,3,10,0,Fri,1,Misty,0.32,0.303,0.57,0.2985,18,60,78,Pagi (05–11)
1584,2011-03-11,Spring,2011,3,11,0,Fri,1,Misty,0.32,0.303,0.57,0.2985,14,67,81,Pagi (05–11)
1585,2011-03-11,Spring,2011,3,12,0,Fri,1,Misty,0.34,0.3182,0.53,0.2537,15,96,111,Siang (12–16)
1586,2011-03-11,Spring,2011,3,13,0,Fri,1,Clear,0.36,0.3333,0.53,0.2537,15,92,107,Siang (12–16)
1587,2011-03-11,Spring,2011,3,14,0,Fri,1,Misty,0.36,0.3333,0.5,0.3582,25,64,89,Siang (12–16)
1588,2011-03-11,Spring,2011,3,15,0,Fri,1,Misty,0.34,0.3182,0.53,0.2537,21,64,85,Siang (12–16)
1589,2011-03-11,Spring,2011,3,16,0,Fri,1,Misty,0.34,0.303,0.49,0.2985,18,95,113,Siang (12–16)
1590,2011-03-11,Spring,2011,3,17,0,Fri,1,Clear,0.34,0.3182,0.49,0.2239,23,200,223,Sore (17–20)
1591,2011-03-11,Spring,2011,3,18,0,Fri,1,Clear,0.32,0.303,0.49,0.3284,19,134,153,Sore (17–20)
1592,2011-03-11,Spring,2011,3,19,0,Fri,1,Clear,0.3,0.2727,0.56,0.3284,7,111,118,Sore (17–20)
1593,2011-03-11,Spring,2011,3,20,0,Fri,1,Clear,0.3,0.303,0.56,0.1642,6,70,76,Sore (17–20)
1594,2011-03-11,Spring,2011,3,21,0,Fri,1,Misty,0.3,0.2879,0.52,0.2537,10,43,53,Malam (21–04)
1595,2011-03-11,Spring,2011,3,22,0,Fri,1,Clear,0.3,0.303,0.52,0.1642,11,53,64,Malam (21–04)
1596,2011-03-11,Spring,2011,3,23,0,Fri,1,Clear,0.3,0.2879,0.52,0.2537,3,34,37,Malam (21–04)
1597,2011-03-12,Spring,2011,3,0,0,Sat,0,Clear,0.26,0.2727,0.6,0.1343,4,30,34,Malam (21–04)
1598,2011-03-12,Spring,2011,3,1,0,Sat,0,Clear,0.24,0.2273,0.65,0.194,3,15,18,Malam (21–04)
1599,2011-03-12,Spring,2011,3,2,0,Sat,0,Clear,0.24,0.2273,0.65,0.194,0,14,14,Malam (21–04)
1600,2011-03-12,Spring,2011,3,3,0,Sat,0,Clear,0.24,0.2273,0.65,0.2537,1,6,7,Malam (21–04)
1601,2011-03-12,Spring,2011,3,4,0,Sat,0,Clear,0.24,0.2273,0.65,0.2537,0,1,1,Malam (21–04)
1602,2011-03-12,Spring,2011,3,5,0,Sat,0,Clear,0.22,0.2273,0.69,0.194,0,2,2,Pagi (05–11)
1603,2011-03-12,Spring,2011,3,6,0,Sat,0,Clear,0.22,0.2121,0.75,0.2537,2,2,4,Pagi (05–11)
1604,2011-03-12,Spring,2011,3,7,0,Sat,0,Clear,0.24,0.2273,0.7,0.194,4,19,23,Pagi (05–11)
1605,2011-03-12,Spring,2011,3,8,0,Sat,0,Clear,0.26,0.2576,0.65,0.1642,9,44,53,Pagi (05–11)
1606,2011-03-12,Spring,2011,3,9,0,Sat,0,Clear,0.28,0.2879,0.65,0.1045,25,76,101,Pagi (05–11)
1607,2011-03-12,Spring,2011,3,10,0,Sat,0,Clear,0.32,0.303,0.66,0.2239,21,78,99,Pagi (05–11)
1608,2011-03-12,Spring,2011,3,11,0,Sat,0,Clear,0.34,0.303,0.49,0.3284,36,83,119,Pagi (05–11)
1609,2011-03-12,Spring,2011,3,12,0,Sat,0,Clear,0.34,0.3182,0.53,0.2836,51,107,158,Siang (12–16)
1610,2011-03-12,Spring,2011,3,13,0,Sat,0,Clear,0.36,0.3333,0.51,0.3582,62,95,157,Siang (12–16)
1611,2011-03-12,Spring,2011,3,14,0,Sat,0,Clear,0.4,0.4091,0.5,0.4478,70,96,166,Siang (12–16)
1612,2011-03-12,Spring,2011,3,15,0,Sat,0,Clear,0.42,0.4242,0.44,0.4925,81,101,182,Siang (12–16)
1613,2011-03-12,Spring,2011,3,16,0,Sat,0,Clear,0.46,0.4545,0.41,0.4478,100,144,244,Siang (12–16)
1614,2011-03-12,Spring,2011,3,17,0,Sat,0,Clear,0.46,0.4545,0.44,0.3284,99,114,213,Sore (17–20)
1615,2011-03-12,Spring,2011,3,18,0,Sat,0,Clear,0.42,0.4242,0.54,0.1642,54,91,145,Sore (17–20)
1616,2011-03-12,Spring,2011,3,19,0,Sat,0,Clear,0.42,0.4242,0.54,0.0896,26,86,112,Sore (17–20)
1617,2011-03-12,Spring,2011,3,20,0,Sat,0,Clear,0.4,0.4091,0.58,0.1045,22,64,86,Sore (17–20)
1618,2011-03-12,Spring,2011,3,21,0,Sat,0,Clear,0.38,0.3939,0.62,0.0,36,46,82,Malam (21–04)
1619,2011-03-12,Spring,2011,3,22,0,Sat,0,Clear,0.36,0.3788,0.71,0.0,7,56,63,Malam (21–04)
1620,2011-03-12,Spring,2011,3,23,0,Sat,0,Clear,0.38,0.3939,0.66,0.0896,11,38,49,Malam (21–04)
1621,2011-03-13,Spring,2011,3,0,0,Sun,0,Clear,0.38,0.3939,0.62,0.1045,3,35,38,Malam (21–04)
1622,2011-03-13,Spring,2011,3,1,0,Sun,0,Clear,0.36,0.3485,0.66,0.1343,10,23,33,Malam (21–04)
1623,2011-03-13,Spring,2011,3,3,0,Sun,0,Clear,0.34,0.3333,0.76,0.1343,6,17,23,Malam (21–04)
1624,2011-03-13,Spring,2011,3,4,0,Sun,0,Clear,0.34,0.3333,0.66,0.1642,4,9,13,Malam (21–04)
1625,2011-03-13,Spring,2011,3,5,0,Sun,0,Clear,0.36,0.3485,0.62,0.1343,0,3,3,Pagi (05–11)
1626,2011-03-13,Spring,2011,3,6,0,Sun,0,Clear,0.34,0.3636,0.66,0.0,0,2,2,Pagi (05–11)
1627,2011-03-13,Spring,2011,3,7,0,Sun,0,Clear,0.36,0.3485,0.62,0.194,2,8,10,Pagi (05–11)
1628,2011-03-13,Spring,2011,3,8,0,Sun,0,Clear,0.4,0.4091,0.5,0.2985,11,23,34,Pagi (05–11)
1629,2011-03-13,Spring,2011,3,9,0,Sun,0,Clear,0.4,0.4091,0.5,0.4179,8,36,44,Pagi (05–11)
1630,2011-03-13,Spring,2011,3,10,0,Sun,0,Clear,0.42,0.4242,0.47,0.2537,36,86,122,Pagi (05–11)
1631,2011-03-13,Spring,2011,3,11,0,Sun,0,Clear,0.44,0.4394,0.41,0.4179,88,93,181,Pagi (05–11)
1632,2011-03-13,Spring,2011,3,12,0,Sun,0,Clear,0.46,0.4545,0.38,0.3881,74,120,194,Siang (12–16)
1633,2011-03-13,Spring,2011,3,13,0,Sun,0,Clear,0.46,0.4545,0.38,0.3881,97,124,221,Siang (12–16)
1634,2011-03-13,Spring,2011,3,14,0,Sun,0,Clear,0.46,0.4545,0.41,0.2985,144,106,250,Siang (12–16)
1635,2011-03-13,Spring,2011,3,15,0,Sun,0,Clear,0.48,0.4697,0.39,0.3284,149,155,304,Siang (12–16)
1636,2011-03-13,Spring,2011,3,16,0,Sun,0,Clear,0.46,0.4545,0.41,0.3881,124,132,256,Siang (12–16)
1637,2011-03-13,Spring,2011,3,17,0,Sun,0,Clear,0.44,0.4394,0.41,0.3582,98,143,241,Sore (17–20)
1638,2011-03-13,Spring,2011,3,18,0,Sun,0,Clear,0.4,0.4091,0.43,0.3582,55,92,147,Sore (17–20)
1639,2011-03-13,Spring,2011,3,19,0,Sun,0,Clear,0.36,0.3333,0.5,0.3582,28,73,101,Sore (17–20)
1640,2011-03-13,Spring,2011,3,20,0,Sun,0,Clear,0.32,0.303,0.57,0.2985,23,54,77,Sore (17–20)
1641,2011-03-13,Spring,2011,3,21,0,Sun,0,Clear,0.3,0.2879,0.56,0.2537,9,49,58,Malam (21–04)
1642,2011-03-13,Spring,2011,3,22,0,Sun,0,Clear,0.3,0.2727,0.56,0.3284,8,29,37,Malam (21–04)
1643,2011-03-13,Spring,2011,3,23,0,Sun,0,Clear,0.26,0.2576,0.65,0.2239,5,23,28,Malam (21–04)
1644,2011-03-14,Spring,2011,3,0,0,Mon,1,Clear,0.26,0.2727,0.65,0.1045,4,7,11,Malam (21–04)
1645,2011-03-14,Spring,2011,3,1,0,Mon,1,Clear,0.26,0.2879,0.65,0.0896,0,1,1,Malam (21–04)
1646,2011-03-14,Spring,2011,3,2,0,Mon,1,Clear,0.26,0.2879,0.65,0.0896,0,1,1,Malam (21–04)
1647,2011-03-14,Spring,2011,3,3,0,Mon,1,Clear,0.26,0.2727,0.65,0.1343,0,3,3,Malam (21–04)
1648,2011-03-14,Spring,2011,3,5,0,Mon,1,Clear,0.24,0.2424,0.7,0.1343,0,8,8,Pagi (05–11)
1649,2011-03-14,Spring,2011,3,6,0,Mon,1,Clear,0.26,0.2727,0.65,0.1343,1,27,28,Pagi (05–11)
1650,2011-03-14,Spring,2011,3,7,0,Mon,1,Misty,0.28,0.3182,0.61,0.0,4,84,88,Pagi (05–11)
1651,2011-03-14,Spring,2011,3,8,0,Mon,1,Misty,0.3,0.303,0.56,0.1343,24,217,241,Pagi (05–11)
1652,2011-03-14,Spring,2011,3,9,0,Mon,1,Clear,0.32,0.303,0.53,0.3284,13,127,140,Pagi (05–11)
1653,2011-03-14,Spring,2011,3,10,0,Mon,1,Clear,0.34,0.3182,0.42,0.2537,27,57,84,Pagi (05–11)
1654,2011-03-14,Spring,2011,3,11,0,Mon,1,Clear,0.36,0.3333,0.4,0.2537,26,45,71,Pagi (05–11)
1655,2011-03-14,Spring,2011,3,12,0,Mon,1,Clear,0.38,0.3939,0.37,0.0,40,54,94,Siang (12–16)
1656,2011-03-14,Spring,2011,3,13,0,Mon,1,Clear,0.38,0.3939,0.36,0.3284,24,51,75,Siang (12–16)
1657,2011-03-14,Spring,2011,3,14,0,Mon,1,Misty,0.38,0.3939,0.34,0.0,27,52,79,Siang (12–16)
1658,2011-03-14,Spring,2011,3,15,0,Mon,1,Clear,0.38,0.3939,0.37,0.1642,24,77,101,Siang (12–16)
1659,2011-03-14,Spring,2011,3,16,0,Mon,1,Clear,0.4,0.4091,0.35,0.1045,27,80,107,Siang (12–16)
1660,2011-03-14,Spring,2011,3,17,0,Mon,1,Clear,0.38,0.3939,0.4,0.194,42,229,271,Sore (17–20)
1661,2011-03-14,Spring,2011,3,18,0,Mon,1,Clear,0.36,0.3636,0.4,0.1045,25,210,235,Sore (17–20)
1662,2011-03-14,Spring,2011,3,19,0,Mon,1,Clear,0.36,0.3485,0.43,0.1343,17,133,150,Sore (17–20)
1663,2011-03-14,Spring,2011,3,20,0,Mon,1,Clear,0.34,0.3182,0.46,0.2239,23,106,129,Sore (17–20)
1664,2011-03-14,Spring,2011,3,21,0,Mon,1,Clear,0.34,0.3333,0.46,0.1343,5,58,63,Malam (21–04)
1665,2011-03-14,Spring,2011,3,22,0,Mon,1,Clear,0.32,0.3333,0.49,0.1045,4,43,47,Malam (21–04)
1666,2011-03-14,Spring,2011,3,23,0,Mon,1,Clear,0.32,0.3485,0.53,0.0,2,17,19,Malam (21–04)
1667,2011-03-15,Spring,2011,3,0,0,Tue,1,Clear,0.32,0.3485,0.53,0.0,7,7,14,Malam (21–04)
1668,2011-03-15,Spring,2011,3,1,0,Tue,1,Clear,0.3,0.303,0.62,0.0896,4,6,10,Malam (21–04)
1669,2011-03-15,Spring,2011,3,2,0,Tue,1,Clear,0.3,0.303,0.62,0.0896,1,2,3,Malam (21–04)
1670,2011-03-15,Spring,2011,3,4,0,Tue,1,Clear,0.24,0.2576,0.75,0.0896,1,1,2,Malam (21–04)
1671,2011-03-15,Spring,2011,3,5,0,Tue,1,Clear,0.24,0.2273,0.75,0.194,0,11,11,Pagi (05–11)
1672,2011-03-15,Spring,2011,3,6,0,Tue,1,Clear,0.22,0.2273,0.8,0.194,3,32,35,Pagi (05–11)
1673,2011-03-15,Spring,2011,3,7,0,Tue,1,Clear,0.24,0.2424,0.75,0.1642,10,109,119,Pagi (05–11)
1674,2011-03-15,Spring,2011,3,8,0,Tue,1,Clear,0.26,0.2879,0.7,0.0896,23,259,282,Pagi (05–11)
1675,2011-03-15,Spring,2011,3,9,0,Tue,1,Misty,0.3,0.3333,0.7,0.0,10,147,157,Pagi (05–11)
1676,2011-03-15,Spring,2011,3,10,0,Tue,1,Misty,0.32,0.3182,0.66,0.194,22,56,78,Pagi (05–11)
1677,2011-03-15,Spring,2011,3,11,0,Tue,1,Misty,0.34,0.3182,0.57,0.2239,27,51,78,Pagi (05–11)
1678,2011-03-15,Spring,2011,3,12,0,Tue,1,Misty,0.36,0.3485,0.5,0.2239,32,70,102,Siang (12–16)
1679,2011-03-15,Spring,2011,3,13,0,Tue,1,Misty,0.36,0.3333,0.57,0.2836,23,74,97,Siang (12–16)
1680,2011-03-15,Spring,2011,3,14,0,Tue,1,Misty,0.38,0.3939,0.46,0.2985,14,74,88,Siang (12–16)
1681,2011-03-15,Spring,2011,3,15,0,Tue,1,Misty,0.38,0.3939,0.43,0.2836,24,66,90,Siang (12–16)
1682,2011-03-15,Spring,2011,3,16,0,Tue,1,Misty,0.38,0.3939,0.46,0.3284,21,93,114,Siang (12–16)
1683,2011-03-15,Spring,2011,3,17,0,Tue,1,Misty,0.36,0.3485,0.62,0.194,22,195,217,Sore (17–20)
1684,2011-03-15,Spring,2011,3,18,0,Tue,1,Misty,0.36,0.3333,0.62,0.2985,18,207,225,Sore (17–20)
1685,2011-03-15,Spring,2011,3,19,0,Tue,1,Misty,0.34,0.3182,0.71,0.2836,14,138,152,Sore (17–20)
1686,2011-03-15,Spring,2011,3,20,0,Tue,1,Misty,0.34,0.3182,0.71,0.2836,9,79,88,Sore (17–20)
1687,2011-03-15,Spring,2011,3,21,0,Tue,1,Light Snow/Rain,0.32,0.3333,0.81,0.1045,2,53,55,Malam (21–04)
1688,2011-03-15,Spring,2011,3,22,0,Tue,1,Misty,0.32,0.3182,0.87,0.1642,1,20,21,Malam (21–04)
1689,2011-03-15,Spring,2011,3,23,0,Tue,1,Misty,0.32,0.3182,0.87,0.1642,1,17,18,Malam (21–04)
1690,2011-03-16,Spring,2011,3,0,0,Wed,1,Light Snow/Rain,0.3,0.2879,0.93,0.2537,0,8,8,Malam (21–04)
1691,2011-03-16,Spring,2011,3,1,0,Wed,1,Light Snow/Rain,0.3,0.2727,1.0,0.2985,1,2,3,Malam (21–04)
1692,2011-03-16,Spring,2011,3,3,0,Wed,1,Misty,0.28,0.2727,1.0,0.2239,1,2,3,Malam (21–04)
1693,2011-03-16,Spring,2011,3,4,0,Wed,1,Misty,0.3,0.303,0.93,0.1642,0,1,1,Malam (21–04)
1694,2011-03-16,Spring,2011,3,5,0,Wed,1,Misty,0.3,0.3182,0.93,0.1045,0,3,3,Pagi (05–11)
1695,2011-03-16,Spring,2011,3,6,0,Wed,1,Misty,0.3,0.3182,0.93,0.1045,1,30,31,Pagi (05–11)
1696,2011-03-16,Spring,2011,3,7,0,Wed,1,Misty,0.3,0.2879,0.93,0.194,10,101,111,Pagi (05–11)
1697,2011-03-16,Spring,2011,3,8,0,Wed,1,Misty,0.32,0.3182,0.93,0.0,26,227,253,Pagi (05–11)
1698,2011-03-16,Spring,2011,3,9,0,Wed,1,Misty,0.32,0.3333,0.93,0.1343,10,144,154,Pagi (05–11)
1699,2011-03-16,Spring,2011,3,10,0,Wed,1,Misty,0.36,0.3485,0.81,0.1642,19,49,68,Pagi (05–11)
1700,2011-03-16,Spring,2011,3,11,0,Wed,1,Misty,0.36,0.3485,0.81,0.1343,13,62,75,Pagi (05–11)
1701,2011-03-16,Spring,2011,3,12,0,Wed,1,Misty,0.4,0.4091,0.71,0.1045,23,65,88,Siang (12–16)
1702,2011-03-16,Spring,2011,3,13,0,Wed,1,Misty,0.4,0.4091,0.76,0.1343,18,81,99,Siang (12–16)
1703,2011-03-16,Spring,2011,3,14,0,Wed,1,Misty,0.4,0.4091,0.76,0.2239,33,67,100,Siang (12–16)
1704,2011-03-16,Spring,2011,3,15,0,Wed,1,Misty,0.4,0.4091,0.76,0.2537,22,79,101,Siang (12–16)
1705,2011-03-16,Spring,2011,3,16,0,Wed,1,Misty,0.4,0.4091,0.76,0.1642,30,121,151,Siang (12–16)
1706,2011-03-16,Spring,2011,3,17,0,Wed,1,Misty,0.44,0.4394,0.54,0.2985,37,216,253,Sore (17–20)
1707,2011-03-16,Spring,2011,3,18,0,Wed,1,Misty,0.44,0.4394,0.54,0.2239,26,211,237,Sore (17–20)
1708,2011-03-16,Spring,2011,3,19,0,Wed,1,Misty,0.44,0.4394,0.51,0.3284,18,150,168,Sore (17–20)
1709,2011-03-16,Spring,2011,3,20,0,Wed,1,Misty,0.42,0.4242,0.54,0.2985,10,111,121,Sore (17–20)
1710,2011-03-16,Spring,2011,3,21,0,Wed,1,Misty,0.42,0.4242,0.58,0.2836,3,75,78,Malam (21–04)
1711,2011-03-16,Spring,2011,3,22,0,Wed,1,Misty,0.4,0.4091,0.62,0.3881,11,48,59,Malam (21–04)
1712,2011-03-16,Spring,2011,3,23,0,Wed,1,Clear,0.4,0.4091,0.65,0.194,9,18,27,Malam (21–04)
1713,2011-03-17,Spring,2011,3,0,0,Thu,1,Clear,0.38,0.3939,0.66,0.2537,4,19,23,Malam (21–04)
1714,2011-03-17,Spring,2011,3,1,0,Thu,1,Clear,0.36,0.3485,0.71,0.2239,1,11,12,Malam (21–04)
1715,2011-03-17,Spring,2011,3,2,0,Thu,1,Clear,0.34,0.303,0.71,0.2985,3,5,8,Malam (21–04)
1716,2011-03-17,Spring,2011,3,3,0,Thu,1,Clear,0.34,0.3333,0.66,0.1642,1,1,2,Malam (21–04)
1717,2011-03-17,Spring,2011,3,4,0,Thu,1,Clear,0.34,0.3333,0.71,0.194,0,3,3,Malam (21–04)
1718,2011-03-17,Spring,2011,3,5,0,Thu,1,Clear,0.32,0.3333,0.76,0.1045,0,13,13,Pagi (05–11)
1719,2011-03-17,Spring,2011,3,6,0,Thu,1,Clear,0.32,0.3182,0.76,0.194,4,47,51,Pagi (05–11)
1720,2011-03-17,Spring,2011,3,7,0,Thu,1,Clear,0.32,0.3333,0.76,0.1343,12,128,140,Pagi (05–11)
1721,2011-03-17,Spring,2011,3,8,0,Thu,1,Clear,0.36,0.3485,0.66,0.1343,17,282,299,Pagi (05–11)
1722,2011-03-17,Spring,2011,3,9,0,Thu,1,Clear,0.4,0.4091,0.62,0.2537,23,162,185,Pagi (05–11)
1723,2011-03-17,Spring,2011,3,10,0,Thu,1,Clear,0.44,0.4394,0.54,0.3284,9,69,78,Pagi (05–11)
1724,2011-03-17,Spring,2011,3,11,0,Thu,1,Clear,0.44,0.4394,0.54,0.2836,20,66,86,Pagi (05–11)
1725,2011-03-17,Spring,2011,3,12,0,Thu,1,Clear,0.5,0.4848,0.45,0.2239,24,81,105,Siang (12–16)
1726,2011-03-17,Spring,2011,3,13,0,Thu,1,Misty,0.52,0.5,0.42,0.0896,26,85,111,Siang (12–16)
1727,2011-03-17,Spring,2011,3,14,0,Thu,1,Clear,0.5,0.4848,0.45,0.1045,32,87,119,Siang (12–16)
1728,2011-03-17,Spring,2011,3,15,0,Thu,1,Clear,0.52,0.5,0.42,0.2537,30,95,125,Siang (12–16)
1729,2011-03-17,Spring,2011,3,16,0,Thu,1,Clear,0.5,0.4848,0.48,0.2836,34,108,142,Siang (12–16)
1730,2011-03-17,Spring,2011,3,17,0,Thu,1,Clear,0.5,0.4848,0.42,0.194,48,265,313,Sore (17–20)
1731,2011-03-17,Spring,2011,3,18,0,Thu,1,Misty,0.46,0.4545,0.59,0.1642,50,260,310,Sore (17–20)
1732,2011-03-17,Spring,2011,3,19,0,Thu,1,Clear,0.44,0.4394,0.58,0.194,18,189,207,Sore (17–20)
1733,2011-03-17,Spring,2011,3,20,0,Thu,1,Clear,0.42,0.4242,0.67,0.2239,25,112,137,Sore (17–20)
1734,2011-03-17,Spring,2011,3,21,0,Thu,1,Clear,0.42,0.4242,0.62,0.2239,19,119,138,Malam (21–04)
1735,2011-03-17,Spring,2011,3,22,0,Thu,1,Clear,0.4,0.4091,0.66,0.2239,17,70,87,Malam (21–04)
1736,2011-03-17,Spring,2011,3,23,0,Thu,1,Clear,0.42,0.4242,0.62,0.2836,7,43,50,Malam (21–04)
1737,2011-03-18,Spring,2011,3,0,0,Fri,1,Clear,0.42,0.4242,0.58,0.2836,5,24,29,Malam (21–04)
1738,2011-03-18,Spring,2011,3,1,0,Fri,1,Clear,0.4,0.4091,0.62,0.2537,4,12,16,Malam (21–04)
1739,2011-03-18,Spring,2011,3,2,0,Fri,1,Clear,0.4,0.4091,0.62,0.194,5,9,14,Malam (21–04)
1740,2011-03-18,Spring,2011,3,3,0,Fri,1,Clear,0.36,0.3485,0.71,0.194,1,4,5,Malam (21–04)
1741,2011-03-18,Spring,2011,3,5,0,Fri,1,Clear,0.38,0.3939,0.66,0.1642,2,8,10,Pagi (05–11)
1742,2011-03-18,Spring,2011,3,6,0,Fri,1,Clear,0.4,0.4091,0.66,0.194,1,35,36,Pagi (05–11)
1743,2011-03-18,Spring,2011,3,7,0,Fri,1,Clear,0.4,0.4091,0.66,0.194,11,112,123,Pagi (05–11)
1744,2011-03-18,Spring,2011,3,8,0,Fri,1,Clear,0.42,0.4242,0.67,0.2537,24,256,280,Pagi (05–11)
1745,2011-03-18,Spring,2011,3,9,0,Fri,1,Clear,0.46,0.4545,0.63,0.2239,18,192,210,Pagi (05–11)
1746,2011-03-18,Spring,2011,3,10,0,Fri,1,Clear,0.52,0.5,0.53,0.2836,43,74,117,Pagi (05–11)
1747,2011-03-18,Spring,2011,3,11,0,Fri,1,Clear,0.54,0.5152,0.52,0.2836,55,104,159,Pagi (05–11)
1748,2011-03-18,Spring,2011,3,12,0,Fri,1,Misty,0.56,0.5303,0.49,0.3582,72,123,195,Siang (12–16)
1749,2011-03-18,Spring,2011,3,13,0,Fri,1,Clear,0.64,0.6212,0.41,0.2836,57,118,175,Siang (12–16)
1750,2011-03-18,Spring,2011,3,14,0,Fri,1,Clear,0.66,0.6212,0.39,0.2537,71,103,174,Siang (12–16)
1751,2011-03-18,Spring,2011,3,15,0,Fri,1,Misty,0.68,0.6364,0.39,0.3582,62,111,173,Siang (12–16)
1752,2011-03-18,Spring,2011,3,16,0,Fri,1,Clear,0.68,0.6364,0.39,0.2836,67,137,204,Siang (12–16)
1753,2011-03-18,Spring,2011,3,17,0,Fri,1,Clear,0.7,0.6364,0.37,0.3284,95,237,332,Sore (17–20)
1754,2011-03-18,Spring,2011,3,18,0,Fri,1,Clear,0.68,0.6364,0.39,0.1642,84,247,331,Sore (17–20)
1755,2011-03-18,Spring,2011,3,19,0,Fri,1,Clear,0.66,0.6212,0.44,0.1343,58,132,190,Sore (17–20)
1756,2011-03-18,Spring,2011,3,20,0,Fri,1,Clear,0.62,0.6212,0.46,0.1343,46,103,149,Sore (17–20)
1757,2011-03-18,Spring,2011,3,21,0,Fri,1,Clear,0.62,0.6212,0.46,0.1045,22,91,113,Malam (21–04)
1758,2011-03-18,Spring,2011,3,22,0,Fri,1,Clear,0.62,0.6212,0.5,0.1642,55,63,118,Malam (21–04)
1759,2011-03-18,Spring,2011,3,23,0,Fri,1,Misty,0.6,0.6212,0.53,0.2239,26,60,86,Malam (21–04)
1760,2011-03-19,Spring,2011,3,0,0,Sat,0,Misty,0.6,0.6212,0.53,0.2537,26,50,76,Malam (21–04)
1761,2011-03-19,Spring,2011,3,1,0,Sat,0,Misty,0.58,0.5455,0.46,0.3582,16,35,51,Malam (21–04)
